name,type,address,phone,big,normal,small,longitude,latitude
북부권 골프연습장,골프연습장,경상남도 합천군 야로면 구정묵촌길 27-7,,경상남도,합천군,구정리,128.1657317,35.7041912
북부권 생활체육공원,축구장,전북특별자치도 임실군 관촌면 사선2길 122,,전북특별자치도,임실군,덕천리,127.2775112,35.67574313
북부권안정화시설 간이 운동기구,간이운동장,경상남도 합천군 야로면 묵촌리  202,,경상남도,합천군,,128.1519572,35.69855954
북부권야구장,야구장,경기도 남양주시 진접읍 사릉로 725-1,,경기도,남양주시,연평리,127.1689684,37.68021327
북부권야구장,간이운동장,경기도 남양주시 진접읍,,경기도,남양주시,,127.168969,37.680213
북부권어울림파크골프장,기타시설,전북특별자치도 익산시 용안면 익산대로 1902-21,,전북특별자치도,익산시,칠목리,126.9698076,36.08837385
북부동축구장,축구장,경상남도 김해시 삼계로 132 (삼계동),,경상남도,김해시,삼계동,128.8803631,35.2583233
북부마을회관,간이운동장,전라남도 장성군 북일면 신흥로 435-6,061-390-7255,전라남도,장성군,신흥리,126.8053239,35.37764732
북부수영장,수영장,강원특별자치도 강릉시 주문진읍 연주로 270,,강원특별자치도,강릉시,,128.8306217,37.87663526
북부스포츠센터,수영장,충청남도 천안시 서북구 성환읍 성환1로 45,,충청남도,천안시,매주리,127.1319951,36.89977237
북부스포츠센터 인라인스케이트장,롤러스케이트장,충청남도 천안시 서북구 성환읍 매주리  756,,충청남도,천안시,매주리,127.1321801,36.89990471
북부하수처리장축구장,축구장,대구광역시 서구 달서천로 7 (비산동),,대구광역시,대구광역시,비산동,128.5368818,35.88654246
북부하수처리장축구장,축구장,서구 비산7동 3442,053-605-8270,대구광역시,서구,,128.5386171,35.88968867
북사2리 회관 근처,간이운동장,경북 경산시 자인면 북사리 890-1,,경상북도,경산시,북사리,128.8054189,35.82218921
북사어린이공원-1,간이운동장,경상북도 경산시 자인면 북사리  65,053-810-5215,경상북도,경산시,북사리,128.8207536,35.82286345
북사어린이공원-2,간이운동장,경상북도 경산시 자인면 북사리  65,053-810-5215,경상북도,경산시,북사리,128.8207536,35.82286345
북산 등산로 생활체육시설,간이운동장,전라남도 진도군 진도읍 북산길 71,061-540-3264,전라남도,진도군,교동리,126.2638903,34.49277714
북산 등산로 생활체육시설,간이운동장,전라남도 진도군 진도읍 북산길 71,061-540-3264,전라남도,진도군,교동리,126.2638903,34.49277714
북산 오읍약수터 내,간이운동장,인천광역시 강화군 강화읍 북문길 110,032-930-3227,인천광역시,강화군,대산리,126.4844215,37.75519822
북산 정상 생활체육시설,간이운동장,전라남도 진도군 진도읍 북산길 71,061-540-3264,전라남도,진도군,교동리,126.2638903,34.49277714
북산1리 마을회관 체육시설,기타체육시설(체력단련장),경상북도 구미시 선산읍 북산6길 67,,경상북도,구미시,북산리,128.2679297,36.21044956
북산경로당 옆 동네체육시설,간이운동장,부산광역시 서구 동대신동2가   2,,부산광역시,서구,동대신동2가,129.0237335,35.11623043
북산리 체육시설,기타체육시설(체력단련장),경상북도 구미시 선산읍 북산리  745,,경상북도,구미시,북산리,128.2650474,36.21756839
북산어린이공원,간이운동장,전라남도 목포시 산정동   1701,,전라남도,목포시,,126.376633,34.802233
북삼 인평근린공원,간이운동장,경상북도 칠곡군 북삼읍 북삼로 65,,경상북도,칠곡군,인평리,128.3407278,36.07261152
북삼 하나로마트 뒤 공원,간이운동장,경북 칠곡군 북삼읍 인평리 624,,경상북도,칠곡군,인평리,128.340618,36.06500581
북삼게이트볼장(나안게이트볼장),간이운동장,강원특별자치도 동해시 나안동   125,,강원특별자치도,동해시,,129.1130977,37.48411588
북삼국민체육센터,체육관,경상북도 칠곡군 북삼읍 북삼로 63,,경상북도,칠곡군,인평리,128.3401671,36.07250308
북삼동 동천여행사 앞(야외운동기구),간이운동장,강원특별자치도 동해시 효가동   220,,강원특별자치도,동해시,,129.1103599,37.49506392
북삼읍 보손1리 마을회관,간이운동장,경북 칠곡군 북삼읍 보손리 823-8,,경상북도,칠곡군,보손리,128.3148327,36.04874271
북삼읍 보손1리 마을회관,간이운동장,경상북도 칠곡군 북삼읍 보손3길 118,,경상북도,칠곡군,보손리,128.3122055,36.04609688
북삼읍 보손2리 마을회관,간이운동장,경상북도 칠곡군 북삼읍 보손4길 35-34,,경상북도,칠곡군,보손리,128.3156255,36.05263781
북삼읍 북삼교 근방,간이운동장,경북 칠곡군 북삼읍 어로리 743-224,,경상북도,칠곡군,어로리,128.3441057,36.0492327
북삼읍 숭오1리 금오동천,간이운동장,경북 칠곡군 북삼읍 숭오리 산 31-10,,경상북도,칠곡군,숭오리,128.2943224,36.07455868
북삼읍 숭오1리(태평),간이운동장,경상북도 칠곡군 북삼읍 태평2길 20,,경상북도,칠곡군,숭오리,128.3089598,36.05648842
북삼읍 숭오2리 마을회관,간이운동장,경상북도 칠곡군 북삼읍 금곡길 18,,경상북도,칠곡군,숭오리,128.3157277,36.06597373
북삼읍 숭오3리(숭산),간이운동장,경북 칠곡군 북삼읍 숭오리 1444-1,,경상북도,칠곡군,숭오리,128.3218162,36.07748109
북삼읍 숭오리(지경리 공터),간이운동장,경북 칠곡군 북삼읍 숭오리 867-1,,경상북도,칠곡군,숭오리,128.3010688,36.06199206
북삼읍 어로1리 마을회관,간이운동장,경북 칠곡군 북삼읍 어로리 243,,경상북도,칠곡군,어로리,128.3348027,36.04795609
북삼읍 어로1리 마을회관,간이운동장,경상북도 칠곡군 북삼읍 어로2길 54,,경상북도,칠곡군,어로리,128.3317658,36.04553873
북삼읍 어로2리 경로당,간이운동장,경상북도 칠곡군 북삼읍 어로5길 10,,경상북도,칠곡군,어로리,128.3297455,36.05103295
북삼읍 어로2리(점촌),간이운동장,경북 칠곡군 북삼읍 어로리 758,,경상북도,칠곡군,어로리,128.3236644,36.04176071
북삼읍 어로3리 삼주아파트,간이운동장,경상북도 칠곡군 북삼읍 어로3길 9 (북삼삼주아파트),,경상북도,칠곡군,어로리,128.3351599,36.04571725
북삼읍 어로교 근방,간이운동장,경북 칠곡군 북삼읍 율리 830-204,,경상북도,칠곡군,율리,128.3374181,36.05090433
북삼읍 오평1리 마을회관 근방(삼거리),간이운동장,경북 칠곡군 북삼읍 오평리 1290-1,,경상북도,칠곡군,오평리,128.3731345,36.05328686
북삼읍 오평2리 경로당,간이운동장,경상북도 칠곡군 북삼읍 오평1길 133,,경상북도,칠곡군,오평리,128.3854837,36.05505878
북삼읍 오평리 오리골 야외운동기구,간이운동장,경북 칠곡군 북삼읍 오평리 1082,,경상북도,칠곡군,오평리,128.3739714,36.05980516
북삼읍 율2리 근방,간이운동장,경북 칠곡군 북삼읍 율리 709,,경상북도,칠곡군,율리,128.3417289,36.05303694
북삼읍 율3리 전원대동타운,간이운동장,경상북도 칠곡군 북삼읍 외율1길 9 (전원대동타운),,경상북도,칠곡군,율리,128.3437731,36.05055571
북삼읍 인평2리 마을회관,간이운동장,경상북도 칠곡군 북삼읍 인평1길 54,,경상북도,칠곡군,인평리,128.3376295,36.06260971
북삼읍 인평3리(평원),간이운동장,경북 칠곡군 북삼읍 인평리 268,,경상북도,칠곡군,인평리,128.3416103,36.06853441
북삼읍 인평리 게이트볼장,간이운동장,경북 칠곡군 북삼읍 인평리 730-5,,경상북도,칠곡군,인평리,128.335002,36.06054834
북삼읍 인평리 북삼인평게이트볼장,간이운동장,경상북도 칠곡군 칠곡군 북삼읍 인평리 730-5,054-979-5273,경상북도,칠곡군,,128.335002,36.06054834
북삼읍 인평리 북삼테니스장,간이운동장,경상북도 칠곡군 칠곡군 북삼읍 인평리 1074-1,054-979-5273,경상북도,칠곡군,,128.3463339,36.07146523
북삼읍 제10 어린이공원,간이운동장,경북 칠곡군 북삼읍 숭오리 26-10,,경상북도,칠곡군,숭오리,128.3347524,36.06521907
북삼읍 제11 어린이공원,간이운동장,경상북도 칠곡군 북삼읍 북삼로 65,,경상북도,칠곡군,인평리,128.3408678,36.07239603
북삼읍 제12 어린이공원,간이운동장,경북 칠곡군 북삼읍 인평리 671-1,,경상북도,칠곡군,인평리,128.3382499,36.07013998
북삼읍 제14 어린이공원,간이운동장,경북 칠곡군 북삼읍 인평리 1033,,경상북도,칠곡군,인평리,128.350417,36.06842108
북삼읍 제2 어린이공원,간이운동장,경북 칠곡군 북삼읍 인평리 705-3,,경상북도,칠곡군,인평리,128.3330108,36.06356592
북삼읍 제3 어린이공원,간이운동장,경북 칠곡군 북삼읍 숭오리 15-1,,경상북도,칠곡군,숭오리,128.3339605,36.0693263
북삼읍 제4 어린이공원,간이운동장,경북 칠곡군 북삼읍 인평리 676-1,,경상북도,칠곡군,인평리,128.3407792,36.06848604
북삼읍 제5 어린이공원,간이운동장,경북 칠곡군 북삼읍 인평리 1087,,경상북도,칠곡군,인평리,128.3494781,36.06882095
북삼읍 제7 어린이공원,간이운동장,경북 칠곡군 북삼읍 인평리 1073-1,,경상북도,칠곡군,인평리,128.3424637,36.06937554
북삼읍 제8 어린이공원,간이운동장,경북 칠곡군 북삼읍 인평리 1074-1,,경상북도,칠곡군,인평리,128.3463339,36.07146523
북삼읍 제9 어린이공원,간이운동장,경상북도 칠곡군 북삼읍 북삼로11길 37-10,,경상북도,칠곡군,인평리,128.3357339,36.07153779
북삼읍 효자봉 등산로,간이운동장,경북 칠곡군 북삼읍 인평리 산 1,,경상북도,칠곡군,인평리,128.3329217,36.07801771
북삼인평체육공원,간이운동장,,054-979-5202,경상북도,칠곡군,,,
북삼초교체육공원,간이운동장,강원특별자치도 동해시 지흥동  지양길 77,,강원특별자치도,동해시,,129.101006,37.495662
북성2리마을회관,간이운동장,인천광역시 강화군 양사면 전망대로 1058,032-930-3227,인천광역시,강화군,북성리,126.4197853,37.81798591
북성마을,간이운동장,,054-420-7944,경상북도,김천시,,,
북성마을회관 앞,간이운동장,인천광역시 강화군 불은면 불은남로 193,032-930-3227,인천광역시,강화군,넙성리,126.5071107,37.66844946
북성산,간이운동장,전라남도 고흥군 대서면 남정리  143,,전라남도,고흥군,,127.254591,34.787951
북수3리(북수리 노인회관),간이운동장,충청남도 아산시 배방읍 북수북길 25,,충청남도,아산시,북수리,127.0695383,36.77629711
북수4리(북수리 838),간이운동장,충청남도 아산시 배방읍 온천대로2226번길 15-13,,충청남도,아산시,북수리,127.0800247,36.77440953
북수5리(북수5리 경로당),간이운동장,충청남도 아산시 배방읍 북수로39번길 30,,충청남도,아산시,북수리,127.0672756,36.77450852
북수7리(북수7리 경로당),간이운동장,충청남도 아산시 배방읍 호서로 309-10,,충청남도,아산시,북수리,127.0761876,36.75973212
북신게이트볼장,전천후게이트볼장,경상남도 통영시 평인일주로 1134 (무전동),,경상남도,통영시,무전동,127.265434,36.49787653
북신성당 위 체력단련시설,간이운동장,경남 통영시 북신동 309-4,,경상남도,통영시,,128.4237708,34.85308406
북실게이트볼장,간이운동장,강원특별자치도 정선군 정선읍 북실리 정선로 1255,,강원특별자치도,정선군,,128.653812,37.378528
북실리 풋살장,축구장,강원특별자치도 정선군 정선읍 북실리 718-3,,강원특별자치도,정선군,북실리,128.654128,37.37986388
북아현 야외운동시설,간이운동장,서울특별시 서대문구 북아현로6길 103 (북아현동),,서울특별시,서대문구,북아현동,126.957149,37.56172773
